Pygoscelis,-42.973331,173.094727
Aptenodytes,-42.973331,173.094727
Pseudaptenodytes,-37.992779,145.042221
Palaeospheniscus,-43.255280,-65.321388
Anthropodyptes,-37.766666,141.233337
Eretiscus,-43.283333,-65.483330
Eretiscus,-45.716667,-68.933334
Palaeospheniscus,-33.916668,18.500000
Palaeospheniscus,-43.283333,-65.483330
Paraptenodytes,-49.525833,-68.355835
Wimanornis,-64.250000,-56.750000
Megapaloelodus,35.066666,-117.083336
Alle,69.650002,-54.883331
Anser,49.717701,-124.973999
Martinavis,43.349998,2.950000
Vastanavis,21.326389,72.982780
Struthio,52.303612,76.911942
Shandongornipes,35.210930,118.718231
Cursoricoccyx,40.900002,-103.283333
Pediohierax,42.683334,-102.849998
Pediohierax,42.400002,-103.800003
Pediohierax,42.185600,-103.732651
Pediohierax,42.400002,-103.800003
Aquila,32.366669,-104.449997
Fulica,32.366669,-104.449997
Zenaida,32.366669,-104.449997
Bubo,32.366669,-104.449997
Colaptes,32.366669,-104.449997
Aphelocoma,32.366669,-104.449997
Corvus,32.366669,-104.449997
Anas,31.566668,-108.400002
Cathartes,31.566668,-108.400002
Aquila,31.566668,-108.400002
Falco,31.566668,-108.400002
Colinus,31.566668,-108.400002
Zenaida,31.566668,-108.400002
Colaptes,31.566668,-108.400002
Xanthocephalus,31.566668,-108.400002
Ardea,42.799999,-112.900002
Ciconia,42.799999,-112.900002
Branta,42.799999,-112.900002
Anas,42.799999,-112.900002
Meleagris,42.799999,-112.900002
Buteo,43.750000,-101.466667
Struthio,46.500000,30.500000
Leptoptilos,-7.366667,111.349998
Ephippiorhynchus,-7.366667,111.349998
Branta,-7.366667,111.349998
Tadorna,-7.366667,111.349998
Pavo,-7.366667,111.349998
Promilio,29.700001,-82.599998
Promilio,29.700001,-82.599998
Promilio,42.416668,-103.866669
Jeholornis,41.423901,120.175301
Yanornis,41.423901,120.175301
Sapeornis,41.423901,120.175301
Boluochia,41.400002,119.983330
Cathayornis,41.400002,119.983330
Chaoyangia,41.400002,119.983330
Sapeornis,43.636063,120.427139
Hongshanornis,41.576672,119.328285
Vescornis,41.879169,116.559998
Eoenantiornis,41.557766,120.816193
Yixianornis,41.497799,121.222801
Anas,50.950001,84.750000
Anas,50.950001,84.750000
Asio,50.950001,84.750000
Pyrrhocorax,50.950001,84.750000
Anas,34.400002,-119.516670
Gymnogyps,34.400002,-119.516670
Teratornis,34.400002,-119.516670
Aquila,34.400002,-119.516670
Neophrontops,34.400002,-119.516670
Bubo,34.400002,-119.516670
Corvus,34.400002,-119.516670
Grus,37.183334,-100.283333
Liaoxiornis,41.366669,121.416664
Liaoxiornis,41.366669,121.416664
Asiahesperornis,52.461189,64.629562
Psilopterus,-38.616669,-62.983334
Halimornis,32.913055,-88.191391
Palaeospheniscus,-43.438332,-65.101944
Primobucco,41.768333,-110.663330
Cyrilavis,41.825001,-110.823891
Neanis,41.528610,-109.586670
Uintornis,41.041389,-110.231667
Uintornis,41.045834,-110.307777
Botauroides,41.392776,-110.071945
Eobucco,42.066387,-109.424446
Ichthyornis,32.756390,-88.023056
Grus,43.589169,-86.235275
Gavia,38.647499,-76.524445
Anas,38.357777,-79.083054
Accipiter,38.357777,-79.083054
Colinus,38.357777,-79.083054
Meleagris,38.357777,-79.083054
Grus,38.357777,-79.083054
Scolopax,38.357777,-79.083054
Bartramia,38.357777,-79.083054
Catoptrophorus,38.357777,-79.083054
Erolia,38.357777,-79.083054
Ectopistes,38.357777,-79.083054
Megaceryle,38.357777,-79.083054
Colaptes,38.357777,-79.083054
Melanerpes,38.357777,-79.083054
Melanerpes,38.357777,-79.083054
Dendrocopos,38.357777,-79.083054
Sayornis,38.357777,-79.083054
Petrochelidon,38.357777,-79.083054
Perisoreus,38.357777,-79.083054
Sitta,38.357777,-79.083054
Toxostoma,38.357777,-79.083054
Turdus,38.357777,-79.083054
Agelaius,38.357777,-79.083054
Zonotrichia,38.357777,-79.083054
Passerella,38.357777,-79.083054
Melospiza,38.357777,-79.083054
Puffinus,32.340279,-64.724442
Pterodroma,32.340279,-64.724442
Phaethon,32.340279,-64.724442
Bucephala,38.357777,-79.083054
Oxyura,38.357777,-79.083054
Buteo,38.357777,-79.083054
Buteo,38.357777,-79.083054
Buteo,38.357777,-79.083054
Osteodontornis,34.150002,-118.449997
Puffinus,34.150002,-118.449997
Sula,34.150002,-118.449997
Tympanuchus,35.616669,-86.849998
Falco,35.616669,-86.849998
Bonasa,35.616669,-86.849998
Scolopax,35.616669,-86.849998
Ectopistes,35.616669,-86.849998
Strix,35.616669,-86.849998
Aegolius,35.616669,-86.849998
Colaptes,35.616669,-86.849998
Melanerpes,35.616669,-86.849998
Picoides,35.616669,-86.849998
Sayornis,35.616669,-86.849998
Eremophila,35.616669,-86.849998
Cyanocitta,35.616669,-86.849998
Perisoreus,35.616669,-86.849998
Sitta,35.616669,-86.849998
Turdus,35.616669,-86.849998
Zonotrichia,35.616669,-86.849998
Alethoalaornis,41.572224,120.158333
Struthio,16.966667,9.833333
Struthio,16.966667,9.833333
Dalingheornis,41.366669,121.416664
Gavia,34.729443,-87.792221
Podilymbus,34.729443,-87.792221
Branta,34.729443,-87.792221
Anas,34.729443,-87.792221
Anas,34.729443,-87.792221
Aythya,34.729443,-87.792221
Aythya,34.729443,-87.792221
Accipiter,34.729443,-87.792221
Haliaeetus,34.729443,-87.792221
Falco,34.729443,-87.792221
Bonasa,34.729443,-87.792221
Tympanuchus,34.729443,-87.792221
Colinus,34.729443,-87.792221
Meleagris,34.729443,-87.792221
Scolopax,34.729443,-87.792221
Bartramia,34.729443,-87.792221
Catoptrophorus,34.729443,-87.792221
Ectopistes,34.729443,-87.792221
Otus,34.729443,-87.792221
Strix,34.729443,-87.792221
Melanerpes,34.729443,-87.792221
Picoides,34.729443,-87.792221
Sayornis,34.729443,-87.792221
Cyanocitta,34.729443,-87.792221
Pica,34.729443,-87.792221
Corvus,34.729443,-87.792221
Dumetella,34.729443,-87.792221
Turdus,34.729443,-87.792221
Piranga,34.729443,-87.792221
